date,activity
2019-01-11 21:10:00,38.59165
2019-01-11 21:11:00,38.60792
2019-01-11 21:12:00,38.60792
2019-01-11 21:13:00,38.599262
2019-01-11 21:14:00,38.614494
2019-01-11 21:15:00,38.622337
2019-01-11 21:16:00,38.622337
2019-01-11 21:17:00,38.624516
2019-01-11 21:18:00,38.86237
2019-01-11 21:19:00,38.970936
2019-01-11 21:20:00,38.985413
2019-01-11 21:21:00,39.11665
2019-01-11 21:22:00,39.17792
2019-01-11 21:23:00,39.232258
2019-01-11 21:24:00,39.208782
2019-01-11 21:25:00,39.200264
2019-01-11 21:26:00,39.200264
2019-01-11 21:27:00,39.200264
2019-01-11 21:28:00,39.186584
2019-01-11 21:29:00,39.134556
2019-01-11 21:30:00,38.981506
2019-01-11 21:31:00,38.957672
2019-01-11 21:32:00,38.781857
2019-01-11 21:33:00,38.720234
2019-01-11 21:34:00,38.746326
2019-01-11 21:35:00,38.67562
2019-01-11 21:36:00,38.70152
2019-01-11 21:37:00,38.688972
2019-01-11 21:38:00,38.688972
2019-01-11 21:39:00,38.688972
2019-01-11 21:40:00,38.688972
2019-01-11 21:41:00,38.67869
2019-01-11 21:42:00,38.681065
2019-01-11 21:43:00,38.651756
2019-01-11 21:44:00,38.64028
2019-01-11 21:45:00,38.647854
2019-01-11 21:46:00,38.66393
2019-01-11 21:47:00,38.66393
2019-01-11 21:48:00,38.66393
2019-01-11 21:49:00,38.655785
2019-01-11 21:50:00,38.6645
2019-01-11 21:51:00,38.664886
2019-01-11 21:52:00,38.664886
2019-01-11 21:53:00,38.664886
2019-01-11 21:54:00,38.664886
2019-01-11 21:55:00,38.664886
2019-01-11 21:56:00,38.664886
2019-01-11 21:57:00,38.6645
2019-01-11 21:58:00,38.6645
2019-01-11 21:59:00,38.6645
2019-01-11 22:00:00,38.664886
2019-01-11 22:01:00,38.664886
2019-01-11 22:02:00,38.664886
2019-01-11 22:03:00,38.682503
2019-01-11 22:04:00,38.704193
2019-01-11 22:05:00,38.877747
2019-01-11 22:06:00,38.936832
2019-01-11 22:07:00,39.02914
2019-01-11 22:08:00,39.02522
2019-01-11 22:09:00,39.08213
2019-01-11 22:10:00,39.15948
2019-01-11 22:11:00,39.255775
2019-01-11 22:12:00,39.36356
2019-01-11 22:13:00,39.36356
2019-01-11 22:14:00,39.36356
2019-01-11 22:15:00,39.36356
2019-01-11 22:16:00,39.36356
2019-01-11 22:17:00,39.36356
2019-01-11 22:18:00,39.355988
2019-01-11 22:19:00,39.355988
2019-01-11 22:20:00,39.355988
2019-01-11 22:21:00,39.355988
2019-01-11 22:22:00,39.36356
2019-01-11 22:23:00,39.33082
2019-01-11 22:24:00,39.136665
2019-01-11 22:25:00,38.87387
2019-01-11 22:26:00,38.759083
2019-01-11 22:27:00,38.58375
2019-01-11 22:28:00,38.56405
2019-01-11 22:29:00,38.55526
2019-01-11 22:30:00,38.55526
2019-01-11 22:31:00,38.55526
2019-01-11 22:32:00,38.55526
2019-01-11 22:33:00,38.56497
2019-01-11 22:34:00,38.59067
2019-01-11 22:35:00,38.59067
2019-01-11 22:36:00,38.59067
2019-01-11 22:37:00,38.59067
2019-01-11 22:38:00,38.59067
2019-01-11 22:39:00,38.605522
2019-01-11 22:40:00,38.605522
2019-01-11 22:41:00,38.605522
2019-01-11 22:42:00,38.605522
2019-01-11 22:43:00,38.605522
2019-01-11 22:44:00,38.605522
2019-01-11 22:45:00,38.616463
2019-01-11 22:46:00,38.63814
2019-01-11 22:47:00,38.639015
2019-01-11 22:48:00,38.639015
2019-01-11 22:49:00,38.639015
2019-01-11 22:50:00,38.639015
2019-01-11 22:51:00,38.639015
2019-01-11 22:52:00,38.639015
2019-01-11 22:53:00,38.639015
2019-01-11 22:54:00,38.639015
2019-01-11 22:55:00,38.639015
2019-01-11 22:56:00,38.639015
2019-01-11 22:57:00,38.639015
2019-01-11 22:58:00,38.688694
2019-01-11 22:59:00,38.724255
2019-01-11 23:00:00,38.708183
2019-01-11 23:01:00,38.79612
2019-01-11 23:02:00,39.03805
2019-01-11 23:03:00,39.109062
2019-01-11 23:04:00,39.352467
2019-01-11 23:05:00,39.565426
2019-01-11 23:06:00,39.595226
2019-01-11 23:07:00,39.66291
2019-01-11 23:08:00,39.782898
2019-01-11 23:09:00,39.782898
2019-01-11 23:10:00,39.782898
2019-01-11 23:11:00,39.782898
2019-01-11 23:12:00,39.782898
2019-01-11 23:13:00,39.782898
2019-01-11 23:14:00,39.782898
2019-01-11 23:15:00,39.782898
2019-01-11 23:16:00,39.782898
2019-01-11 23:17:00,39.76369
2019-01-11 23:18:00,39.58767
2019-01-11 23:19:00,39.57845
2019-01-11 23:20:00,39.57845
2019-01-11 23:21:00,39.504814
2019-01-11 23:22:00,39.254932
2019-01-11 23:23:00,39.07923
2019-01-11 23:24:00,39.07658
2019-01-11 23:25:00,39.059605
2019-01-11 23:26:00,38.900867
2019-01-11 23:27:00,38.900867
2019-01-11 23:28:00,38.85985
2019-01-11 23:29:00,38.85985
2019-01-11 23:30:00,38.85985
2019-01-11 23:31:00,38.85985
2019-01-11 23:32:00,38.85985
2019-01-11 23:33:00,38.85985
2019-01-11 23:34:00,38.825165
2019-01-11 23:35:00,38.80772
2019-01-11 23:36:00,38.80772
2019-01-11 23:37:00,38.802956
2019-01-11 23:38:00,38.802956
2019-01-11 23:39:00,38.762363
2019-01-11 23:40:00,38.762363
2019-01-11 23:41:00,38.71304
2019-01-11 23:42:00,38.69885
2019-01-11 23:43:00,38.59955
2019-01-11 23:44:00,38.586834
2019-01-11 23:45:00,38.562504
2019-01-11 23:46:00,38.55493
2019-01-11 23:47:00,38.55493
2019-01-11 23:48:00,38.55508
2019-01-11 23:49:00,38.562504
2019-01-11 23:50:00,38.562504
2019-01-11 23:51:00,38.562504
2019-01-11 23:52:00,38.562504
2019-01-11 23:53:00,38.562504
2019-01-11 23:54:00,38.572243
2019-01-11 23:55:00,38.572243
2019-01-11 23:56:00,38.572243
2019-01-11 23:57:00,38.59753
2019-01-11 23:58:00,38.715706
2019-01-11 23:59:00,38.817604
2019-01-14 08:00:00,35.60552
2019-01-14 08:01:00,35.60552
2019-01-14 08:02:00,35.479855
2019-01-14 08:03:00,35.479855
2019-01-14 08:04:00,35.472195
2019-01-14 08:05:00,35.464283
2019-01-14 08:06:00,35.464283
2019-01-14 08:07:00,35.44975
2019-01-14 08:08:00,35.44628
2019-01-14 08:09:00,35.51428
2019-01-14 08:10:00,35.51428
2019-01-14 08:11:00,35.464123
2019-01-14 08:12:00,35.464123
2019-01-14 08:13:00,35.464123
2019-01-14 08:14:00,35.464123
2019-01-14 08:15:00,35.523003
2019-01-14 08:16:00,35.523003
2019-01-14 08:17:00,35.44712
2019-01-14 08:18:00,35.44712
2019-01-14 08:19:00,35.49258
2019-01-14 08:20:00,35.49258
2019-01-14 08:21:00,35.424587
2019-01-14 08:22:00,35.455006
2019-01-14 08:23:00,35.47953
2019-01-14 08:24:00,35.50544
2019-01-14 08:25:00,35.737717
2019-01-14 08:26:00,35.75287
2019-01-14 08:27:00,35.966324
2019-01-14 08:28:00,36.013542
2019-01-14 08:29:00,36.106277
2019-01-14 08:30:00,36.348568
2019-01-14 08:31:00,36.569263
2019-01-14 08:32:00,36.569263
2019-01-14 08:33:00,36.569263
2019-01-14 08:34:00,36.569263
2019-01-14 08:35:00,36.569263
2019-01-14 08:36:00,36.573254
2019-01-14 08:37:00,36.555576
2019-01-14 08:38:00,36.555576
2019-01-14 08:39:00,36.555576
2019-01-14 08:40:00,36.555576
2019-01-14 08:41:00,36.555576
2019-01-14 08:42:00,36.555576
2019-01-14 08:43:00,36.427387
2019-01-14 08:44:00,36.041737
2019-01-14 08:45:00,35.823555
2019-01-14 08:46:00,35.618584
2019-01-14 08:47:00,35.560795
2019-01-14 08:48:00,35.505707
2019-01-14 08:49:00,35.505707
2019-01-14 08:50:00,35.505707
2019-01-14 08:51:00,35.505707
2019-01-14 08:52:00,35.505707
2019-01-14 08:53:00,35.505707
2019-01-14 08:54:00,35.4898
2019-01-14 08:55:00,35.4898
2019-01-14 08:56:00,35.4898
2019-01-14 08:57:00,35.4898
2019-01-14 08:58:00,35.4898
2019-01-14 08:59:00,35.4898
2019-01-14 09:00:00,35.4898
2019-01-14 09:01:00,35.4898
2019-01-14 09:02:00,35.4898
2019-01-14 09:03:00,35.4898
2019-01-14 09:04:00,35.4898
2019-01-14 09:05:00,35.44522
2019-01-14 09:06:00,35.44522
2019-01-14 09:07:00,35.44522
2019-01-14 09:08:00,35.44522
2019-01-14 09:09:00,35.44522
2019-01-14 09:10:00,35.44522
2019-01-14 09:11:00,35.44522
2019-01-14 09:12:00,35.44522
2019-01-14 09:13:00,35.57088
2019-01-14 09:14:00,35.57088
2019-01-14 09:15:00,35.57088
2019-01-14 09:16:00,35.57088
2019-01-14 09:17:00,35.624916
2019-01-14 09:18:00,35.63483
2019-01-14 09:19:00,35.63483
2019-01-14 09:20:00,35.681908
2019-01-14 09:21:00,35.992733
2019-01-14 09:22:00,36.289234
2019-01-14 09:23:00,36.657856
2019-01-14 09:24:00,36.99762
2019-01-14 09:25:00,37.22742
2019-01-14 09:26:00,37.25088
2019-01-14 09:27:00,37.288708
2019-01-14 09:28:00,37.21282
2019-01-14 09:29:00,37.21282
2019-01-14 09:30:00,37.21282
2019-01-14 09:31:00,37.21282
2019-01-14 09:32:00,37.21282
2019-01-14 09:33:00,37.21282
2019-01-14 09:34:00,37.084156
2019-01-14 09:35:00,36.93573
2019-01-14 09:36:00,36.961407
2019-01-14 09:37:00,36.960594
2019-01-14 09:38:00,36.750988
2019-01-14 09:39:00,36.60149
2019-01-14 09:40:00,36.432453
2019-01-14 09:41:00,36.432453
2019-01-14 09:42:00,36.18774
2019-01-14 09:43:00,36.171627
2019-01-14 09:44:00,36.083214
2019-01-14 09:45:00,36.0786
2019-01-14 09:46:00,36.068104
2019-01-14 09:47:00,36.068104
2019-01-14 09:48:00,36.05768
2019-01-14 09:49:00,36.05768
2019-01-14 09:50:00,36.045097
2019-01-14 09:51:00,36.033413
2019-01-14 09:52:00,36.02389
2019-01-14 09:53:00,36.024807
2019-01-14 09:54:00,36.037647
2019-01-14 09:55:00,35.9928
2019-01-14 09:56:00,35.9928
2019-01-14 09:57:00,35.892067
2019-01-14 09:58:00,35.88313
2019-01-14 09:59:00,35.88313
2019-01-14 10:00:00,35.88313
2019-01-14 10:01:00,35.88288
2019-01-14 10:02:00,35.723385
2019-01-14 10:03:00,35.65416
2019-01-14 10:04:00,35.63601
2019-01-14 10:05:00,35.63601
2019-01-14 10:06:00,35.63601
2019-01-14 10:07:00,35.63601
2019-01-14 10:08:00,35.63601
2019-01-14 10:09:00,35.63601
2019-01-14 10:10:00,35.61812
2019-01-14 10:11:00,35.661102
2019-01-14 10:12:00,35.661102
2019-01-14 10:13:00,35.747387
2019-01-14 10:14:00,35.94411
2019-01-14 10:15:00,36.261818
2019-01-14 10:16:00,36.335575
2019-01-14 10:17:00,36.335575
2019-01-14 10:18:00,36.331585
2019-01-14 10:19:00,36.331585
2019-01-14 10:20:00,36.331585
2019-01-14 10:21:00,36.331585
2019-01-14 10:22:00,36.331585
2019-01-14 10:23:00,36.331585
2019-01-14 10:24:00,36.331585
2019-01-14 10:25:00,36.29121
2019-01-14 10:26:00,36.122353
2019-01-14 10:27:00,35.91846
2019-01-14 10:28:00,35.868507
2019-01-14 10:29:00,35.572994
2019-01-14 10:30:00,35.538002
2019-01-14 10:31:00,35.52218
2019-01-14 10:32:00,35.52218
2019-01-14 10:33:00,35.51652
2019-01-14 10:34:00,35.51652
2019-01-14 10:35:00,35.498844
2019-01-14 10:36:00,35.51652
2019-01-14 10:37:00,35.51652
2019-01-14 10:38:00,35.51652
2019-01-14 10:39:00,35.51652
2019-01-14 10:40:00,35.488255
2019-01-14 10:41:00,35.488255
2019-01-14 10:42:00,35.488255
2019-01-14 10:43:00,35.488255
2019-01-14 10:44:00,35.488255
2019-01-14 10:45:00,35.488255
2019-01-14 10:46:00,35.46308
2019-01-14 10:47:00,35.393635
2019-01-14 10:48:00,35.209415
2019-01-14 10:49:00,35.209415
2019-01-14 10:50:00,35.209415
2019-01-14 10:51:00,35.210907
2019-01-14 10:52:00,35.214897
2019-01-14 10:53:00,35.214897
2019-01-14 10:54:00,35.22015
2019-01-14 10:55:00,35.041206
2019-01-14 10:56:00,35.041206
2019-01-14 10:57:00,35.041206
2019-01-14 10:58:00,35.06547
2019-01-14 10:59:00,35.105396
2019-01-14 11:00:00,35.330833
2019-01-14 11:01:00,35.345985
2019-01-14 11:02:00,35.508446
2019-01-14 11:03:00,35.6282
2019-01-14 11:04:00,35.635593
2019-01-14 11:05:00,35.686928
2019-01-14 11:06:00,35.877663
2019-01-14 11:07:00,35.984127
2019-01-14 11:08:00,35.984127
2019-01-14 11:09:00,35.984127
2019-01-14 11:10:00,35.947666
2019-01-14 11:11:00,35.947666
2019-01-14 11:12:00,35.947666
2019-01-14 11:13:00,35.947666
2019-01-14 11:14:00,35.947666
2019-01-14 11:15:00,35.947666
2019-01-14 11:16:00,35.947666
2019-01-14 11:17:00,35.947666
2019-01-14 11:18:00,35.947666
2019-01-14 11:19:00,35.86951
2019-01-14 11:20:00,35.658096
2019-01-14 11:21:00,35.374165
2019-01-14 11:22:00,35.262535
2019-01-14 11:23:00,34.992027
2019-01-14 11:24:00,34.956017
2019-01-14 11:25:00,34.90905
2019-01-14 11:26:00,34.90905
2019-01-14 11:27:00,34.90905
2019-01-14 11:28:00,34.90905
2019-01-14 11:29:00,34.90905
2019-01-14 11:30:00,34.90905
2019-01-14 11:31:00,34.903854
2019-01-14 11:32:00,34.903854
2019-01-14 11:33:00,34.903854
2019-01-14 11:34:00,34.903854
2019-01-14 11:35:00,34.903854
2019-01-14 11:36:00,34.903854
2019-01-14 11:37:00,34.903854
2019-01-14 11:38:00,34.903854
2019-01-14 11:39:00,34.903854
2019-01-14 11:40:00,34.903854
2019-01-14 11:41:00,34.7403
2019-01-14 11:42:00,34.736103
2019-01-14 11:43:00,34.736103
2019-01-14 11:44:00,34.729755
2019-01-14 11:45:00,34.729755
2019-01-14 11:46:00,34.736103
2019-01-14 11:47:00,34.736103
2019-01-14 11:48:00,34.736103
2019-01-14 11:49:00,34.77273
2019-01-14 11:50:00,34.788807
2019-01-14 11:51:00,34.788807
2019-01-14 11:52:00,34.838036
2019-01-14 11:53:00,34.83271
2019-01-14 11:54:00,34.844166
2019-01-14 11:55:00,34.844166
2019-01-14 11:56:00,34.856945
2019-01-14 11:57:00,35.053482
2019-01-14 11:58:00,35.52224
2019-01-14 11:59:00,35.842075
2019-01-14 12:00:00,36.098576
2019-01-14 12:01:00,36.37533
2019-01-14 12:02:00,36.39901
2019-01-14 12:03:00,36.414585
2019-01-14 12:04:00,36.458588
2019-01-14 12:05:00,36.46214
2019-01-14 12:06:00,36.46214
2019-01-14 12:07:00,36.46214
2019-01-14 12:08:00,36.46214
2019-01-14 12:09:00,36.44189
2019-01-14 12:10:00,36.300137
2019-01-14 12:11:00,36.300137
2019-01-14 12:12:00,36.295868
2019-01-14 12:13:00,36.244328
2019-01-14 12:14:00,36.15695
2019-01-14 12:15:00,36.04092
2019-01-14 12:16:00,35.776817
2019-01-14 12:17:00,35.6608
2019-01-14 12:18:00,35.650578
2019-01-14 12:19:00,35.64282
2019-01-14 12:20:00,35.417015
2019-01-14 12:21:00,35.406517
2019-01-14 12:22:00,35.323658
2019-01-14 12:23:00,35.323658
2019-01-14 12:24:00,35.321663
2019-01-14 12:25:00,35.321663
2019-01-14 12:26:00,35.321663
2019-01-14 12:27:00,35.311237
2019-01-14 12:28:00,35.29866
2019-01-14 12:29:00,35.277454
2019-01-14 12:30:00,35.284237
2019-01-14 12:31:00,35.284237
2019-01-14 12:32:00,35.226208
2019-01-14 12:33:00,35.177162
2019-01-14 12:34:00,35.184193
2019-01-14 12:35:00,35.144466
2019-01-14 12:36:00,35.13889
2019-01-14 12:37:00,35.103252
2019-01-14 12:38:00,35.011654
2019-01-14 12:39:00,34.93348
2019-01-14 12:40:00,34.92499
2019-01-14 12:41:00,34.92499
2019-01-14 12:42:00,34.92499
2019-01-14 12:43:00,34.92893
2019-01-14 12:44:00,34.92893
2019-01-14 12:45:00,34.949535
2019-01-14 12:46:00,34.949535
2019-01-14 12:47:00,34.949535
2019-01-14 12:48:00,34.998238
2019-01-14 12:49:00,35.122974
2019-01-14 12:50:00,35.15905
2019-01-14 12:51:00,35.22808
2019-01-14 12:52:00,35.305042
2019-01-14 12:53:00,35.406006
2019-01-14 12:54:00,35.410793
2019-01-14 12:55:00,35.60863
2019-01-14 12:56:00,35.708027
2019-01-14 12:57:00,35.716026
2019-01-14 12:58:00,35.716026
2019-01-14 12:59:00,35.716026
2019-01-14 13:00:00,35.716026
2019-01-14 13:01:00,35.731937
2019-01-14 13:02:00,35.701187
2019-01-14 13:03:00,35.692814
2019-01-14 13:04:00,35.638668
2019-01-14 13:05:00,35.612827
2019-01-14 13:06:00,35.522446
2019-01-14 13:07:00,35.31645
2019-01-14 13:08:00,35.29087
2019-01-14 13:09:00,35.27572
2019-01-14 13:10:00,35.044624
2019-01-14 13:11:00,34.95423
2019-01-14 13:12:00,34.96177
2019-01-14 13:13:00,34.95698
2019-01-14 13:14:00,34.95254
2019-01-14 13:15:00,34.93976
2019-01-14 13:16:00,34.93976
2019-01-14 13:17:00,35.207443
2019-01-14 13:18:00,35.207443
2019-01-14 13:19:00,35.207443
2019-01-14 13:20:00,35.207443
2019-01-14 13:21:00,35.207443
2019-01-14 13:22:00,35.207443
2019-01-14 13:23:00,35.207443
2019-01-14 13:24:00,35.215916
2019-01-14 13:25:00,35.215916
2019-01-14 13:26:00,35.215916
2019-01-14 13:27:00,35.215916
2019-01-14 13:28:00,35.215916
2019-01-14 13:29:00,35.215916
2019-01-14 13:30:00,35.215916
2019-01-14 13:31:00,35.215916
2019-01-14 13:32:00,35.215916
2019-01-14 13:33:00,35.215916
2019-01-14 13:34:00,35.215916
2019-01-14 13:35:00,35.24368
2019-01-14 13:36:00,35.255966
2019-01-14 13:37:00,35.260902
2019-01-14 13:38:00,35.295895
2019-01-14 13:39:00,35.55283
2019-01-14 13:40:00,35.62785
2019-01-14 13:41:00,35.764076
2019-01-14 13:42:00,35.867996
2019-01-14 13:43:00,35.897484
2019-01-14 13:44:00,35.9308
2019-01-14 13:45:00,36.382404
2019-01-14 13:46:00,36.382404
2019-01-14 13:47:00,36.382404
2019-01-14 13:48:00,36.310474
2019-01-14 13:49:00,36.310474
2019-01-14 13:50:00,36.310474
2019-01-14 13:51:00,36.310474
2019-01-14 13:52:00,36.36462
2019-01-14 13:53:00,36.495872
2019-01-14 13:54:00,36.72291
2019-01-14 13:55:00,36.744114
2019-01-14 13:56:00,36.746056
2019-01-14 13:57:00,36.755253
2019-01-14 13:58:00,36.91451
2019-01-14 13:59:00,36.90401
2019-01-14 14:00:00,36.914066
2019-01-14 14:01:00,36.914066
2019-01-14 14:02:00,36.914066
2019-01-14 14:03:00,36.944725
2019-01-14 14:04:00,36.944725
2019-01-14 14:05:00,36.953583
2019-01-14 14:06:00,36.849434
2019-01-14 14:07:00,36.7531
2019-01-14 14:08:00,36.61707
2019-01-14 14:09:00,36.61707
2019-01-14 14:10:00,36.61707
2019-01-14 14:11:00,36.61707
2019-01-14 14:12:00,36.669678
2019-01-14 14:13:00,36.67416
2019-01-14 14:14:00,36.500713
2019-01-14 14:15:00,36.295742
2019-01-14 14:16:00,36.244545
2019-01-14 14:17:00,36.198334
2019-01-14 14:18:00,36.198334
2019-01-14 14:19:00,36.198334
2019-01-14 14:20:00,36.198334
2019-01-14 14:21:00,36.198334
2019-01-14 14:22:00,36.180553
2019-01-14 14:23:00,36.194153
2019-01-14 14:24:00,36.194153
2019-01-14 14:25:00,36.22407
2019-01-14 14:26:00,36.22716
2019-01-14 14:27:00,36.22716
2019-01-14 14:28:00,36.205273
2019-01-14 14:29:00,36.205273
2019-01-14 14:30:00,36.205273
2019-01-14 14:31:00,36.205273
2019-01-14 14:32:00,36.205273
2019-01-14 14:33:00,36.200485
2019-01-14 14:34:00,36.295086
2019-01-14 14:35:00,36.295086
2019-01-14 14:36:00,36.275257
2019-01-14 14:37:00,36.293507
2019-01-14 14:38:00,36.32847
2019-01-14 14:39:00,36.420788
2019-01-14 14:40:00,36.626987
2019-01-14 14:41:00,36.701496
2019-01-14 14:42:00,36.761967
2019-01-14 14:43:00,36.856342
2019-01-14 14:44:00,36.88427
2019-01-14 14:45:00,37.329525
2019-01-14 14:46:00,37.394188
2019-01-14 14:47:00,37.40884
2019-01-14 14:48:00,37.510365
2019-01-14 14:49:00,37.510365
2019-01-14 14:50:00,37.721226
2019-01-14 14:51:00,37.815117
2019-01-14 14:52:00,37.85791
2019-01-14 14:53:00,37.88663
2019-01-14 14:54:00,37.88663
2019-01-14 14:55:00,37.85734
2019-01-14 14:56:00,37.69129
2019-01-14 14:57:00,37.65151
2019-01-14 14:58:00,37.65151
2019-01-14 14:59:00,37.590065
2019-01-14 15:00:00,37.373547
2019-01-14 15:01:00,37.299847
2019-01-14 15:02:00,37.14901
2019-01-14 15:03:00,37.14901
2019-01-14 15:04:00,36.95498
2019-01-14 15:05:00,36.933105
2019-01-14 15:06:00,36.86429
2019-01-14 15:07:00,36.86429
2019-01-14 15:08:00,36.869324
2019-01-14 15:09:00,36.869324
2019-01-14 15:10:00,36.848396
2019-01-14 15:11:00,36.848396
2019-01-14 15:12:00,36.826298
2019-01-14 15:13:00,36.806694
2019-01-14 15:14:00,36.806694
2019-01-14 15:15:00,36.806694
2019-01-14 15:16:00,36.806694
2019-01-14 15:17:00,36.7949
2019-01-14 15:18:00,36.767345
2019-01-14 15:19:00,36.768223
2019-01-14 15:20:00,36.742615
2019-01-14 15:21:00,36.733673
2019-01-14 15:22:00,36.733673
2019-01-14 15:23:00,36.742985
2019-01-14 15:24:00,36.73657
2019-01-14 15:25:00,36.727253
2019-01-14 15:26:00,36.727253
2019-01-14 15:27:00,36.727253
2019-01-14 15:28:00,36.73657
2019-01-14 15:29:00,36.789898
2019-01-14 15:30:00,36.81474
2019-01-14 15:31:00,36.788975
2019-01-14 15:32:00,36.801044
2019-01-14 15:33:00,36.7774
2019-01-14 15:34:00,36.78892
2019-01-14 15:35:00,36.985126
2019-01-14 15:36:00,37.118336
2019-01-14 15:37:00,37.16265
2019-01-14 15:38:00,37.207497
2019-01-14 15:39:00,37.243427
2019-01-14 15:40:00,37.243427
2019-01-14 15:41:00,37.243427
2019-01-14 15:42:00,37.243427
2019-01-14 15:43:00,37.243427
2019-01-14 15:44:00,37.243427
2019-01-14 15:45:00,37.243427
2019-01-14 15:46:00,37.243427
2019-01-14 15:47:00,37.243427
2019-01-14 15:48:00,37.20496
2019-01-14 15:49:00,37.105915
2019-01-14 15:50:00,36.864483
2019-01-14 15:51:00,36.857635
2019-01-14 15:52:00,36.633118
2019-01-14 15:53:00,36.609863
2019-01-14 15:54:00,36.61036
2019-01-14 15:55:00,36.58659
2019-01-14 15:56:00,36.579613
2019-01-14 15:57:00,36.579613
2019-01-14 15:58:00,36.579613
2019-01-14 15:59:00,36.579613
2019-01-14 16:00:00,36.579613
2019-01-14 16:01:00,36.579613
2019-01-14 16:02:00,36.579613
2019-01-14 16:03:00,36.579613
2019-01-14 16:04:00,36.579613
2019-01-14 16:05:00,36.579613
2019-01-14 16:06:00,36.53637
2019-01-14 16:07:00,36.53637
2019-01-14 16:08:00,36.53637
2019-01-14 16:09:00,36.53637
2019-01-14 16:10:00,36.53637
2019-01-14 16:11:00,36.53637
2019-01-14 16:12:00,36.54465
2019-01-14 16:13:00,36.54465
2019-01-14 16:14:00,36.54465
2019-01-14 16:15:00,36.54465
2019-01-14 16:16:00,36.61658
2019-01-14 16:17:00,36.742245
2019-01-14 16:18:00,36.742245
2019-01-14 16:19:00,36.70429
2019-01-14 16:20:00,36.681206
2019-01-14 16:21:00,36.702793
2019-01-14 16:22:00,36.70837
2019-01-14 16:23:00,36.917717
2019-01-14 16:24:00,36.980713
2019-01-14 16:25:00,37.072376
2019-01-14 16:26:00,37.129913
2019-01-14 16:27:00,37.32152
2019-01-14 16:28:00,37.593086
2019-01-14 16:29:00,37.655827
2019-01-14 16:30:00,37.69607
2019-01-14 16:31:00,37.774475
2019-01-14 16:32:00,37.866657
2019-01-14 16:33:00,37.897808
2019-01-14 16:34:00,37.95957
2019-01-14 16:35:00,38.016243
2019-01-14 16:36:00,38.016243
2019-01-14 16:37:00,38.025555
2019-01-14 16:38:00,38.025555
2019-01-14 16:39:00,38.016243
2019-01-14 16:40:00,37.951496
2019-01-14 16:41:00,37.7127
2019-01-14 16:42:00,37.735943
2019-01-14 16:43:00,37.54228
2019-01-14 16:44:00,37.407093
2019-01-14 16:45:00,37.389812
2019-01-14 16:46:00,37.39521
2019-01-14 16:47:00,37.421246
2019-01-14 16:48:00,37.41193
2019-01-14 16:49:00,37.41193
2019-01-14 16:50:00,37.41193
2019-01-14 16:51:00,37.41193
2019-01-14 16:52:00,37.41193
2019-01-14 16:53:00,37.41193
2019-01-14 16:54:00,37.41193
2019-01-14 16:55:00,37.41193
2019-01-14 16:56:00,37.41193
2019-01-14 16:57:00,37.41193
2019-01-14 16:58:00,37.446453
2019-01-14 16:59:00,37.446453
2019-01-14 17:00:00,37.446453
2019-01-14 17:01:00,37.466988
2019-01-14 17:02:00,37.466988
2019-01-14 17:03:00,37.473213
2019-01-14 17:04:00,37.46427
2019-01-14 17:05:00,37.46427
2019-01-14 17:06:00,37.49136
2019-01-14 17:07:00,37.492237
2019-01-14 17:08:00,37.492237
2019-01-14 17:09:00,37.492237
2019-01-14 17:10:00,37.492237
2019-01-14 17:11:00,37.492237
2019-01-14 17:12:00,37.492237
2019-01-14 17:13:00,37.48601
2019-01-14 17:14:00,37.492237
2019-01-14 17:15:00,37.492237
2019-01-14 17:16:00,37.744263
2019-01-14 17:17:00,37.81979
2019-01-14 17:18:00,37.83195
2019-01-14 17:19:00,38.06297
2019-01-14 17:20:00,38.44878
2019-01-14 17:21:00,38.58744
2019-01-14 17:22:00,38.875248
2019-01-14 17:23:00,38.904533
2019-01-14 17:24:00,38.961697
2019-01-14 17:25:00,39.258442
2019-01-14 17:26:00,39.258442
2019-01-14 17:27:00,39.29343
2019-01-14 17:28:00,39.24032
2019-01-14 17:29:00,39.24032
2019-01-14 17:30:00,39.24032
2019-01-14 17:31:00,39.21746
2019-01-14 17:32:00,39.21746
2019-01-14 17:33:00,39.21746
2019-01-14 17:34:00,39.21746
2019-01-14 17:35:00,39.188175
2019-01-14 17:36:00,39.05752
2019-01-14 17:37:00,39.05752
2019-01-14 17:38:00,39.05752
2019-01-14 17:39:00,38.979546
2019-01-14 17:40:00,38.79623
2019-01-14 17:41:00,38.78153
2019-01-14 17:42:00,38.625813
2019-01-14 17:43:00,38.554035
2019-01-14 17:44:00,38.53778
2019-01-14 17:45:00,38.530025
2019-01-14 17:46:00,38.530025
2019-01-14 17:47:00,38.539345
2019-01-14 17:48:00,38.502037
2019-01-14 17:49:00,38.504765
2019-01-14 17:50:00,38.4969
2019-01-14 17:51:00,38.50888
2019-01-14 17:52:00,38.499634
2019-01-14 17:53:00,38.499634
2019-01-14 17:54:00,38.499634
2019-01-14 17:55:00,38.4877
2019-01-14 17:56:00,38.43555
2019-01-14 17:57:00,38.42622
2019-01-14 17:58:00,38.29093
2019-01-14 17:59:00,38.26211
2019-01-14 18:00:00,38.217247
2019-01-14 18:01:00,38.22519
2019-01-14 18:02:00,38.167915
2019-01-14 18:03:00,38.169014
2019-01-14 18:04:00,38.149143
2019-01-14 18:05:00,38.168217
2019-01-14 18:06:00,38.174145
